clip_id,split,subject_id,engagement,frame_path,status
3100782014.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782014.jpg,ok
3100782015.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782015.jpg,ok
3100782016.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782016.jpg,ok
3100782017.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782017.jpg,ok
3100782018.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782018.jpg,ok
3100782019.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782019.jpg,ok
3100782021.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782021.jpg,ok
3100782022.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782022.jpg,ok
3100782023.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782023.jpg,ok
3100782024.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782024.jpg,ok
3100782025.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782025.jpg,ok
3100782026.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782026.jpg,ok
3100782027.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782027.jpg,ok
3100782028.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782028.jpg,ok
3100782031.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782031.jpg,ok
3100782032.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782032.jpg,ok
3100782033.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782033.jpg,ok
3100782035.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782035.jpg,ok
3100782036.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782036.jpg,ok
3100782037.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782037.jpg,ok
3100782038.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782038.jpg,ok
3100782039.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782039.jpg,ok
3100782042.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782042.jpg,ok
3100782043.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782043.jpg,ok
3100782045.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782045.jpg,ok
3100782046.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782046.jpg,ok
3100782047.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782047.jpg,ok
3100782049.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782049.jpg,ok
3100782050.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782050.jpg,ok
3100782053.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782053.jpg,ok
3100782054.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782054.jpg,ok
3100782055.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782055.jpg,ok
3100782057.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782057.jpg,ok
3100782058.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782058.jpg,ok
3100782059.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782059.jpg,ok
3100782061.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782061.jpg,ok
3100782062.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782062.jpg,ok
3100782063.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782063.jpg,ok
3100782064.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782064.jpg,ok
3100782065.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782065.jpg,ok
3100782066.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782066.jpg,ok
3100782067.avi,Train,310078,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782067.jpg,ok
3100782068.avi,Train,310078,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782068.jpg,ok
3100782069.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782069.jpg,ok
3100782071.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782071.jpg,ok
3100782072.avi,Train,310078,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100782072.jpg,ok
3100791004.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791004.jpg,ok
3100791006.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791006.jpg,ok
3100791007.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791007.jpg,ok
3100791008.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791008.jpg,ok
3100791016.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791016.jpg,ok
3100791018.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791018.jpg,ok
3100791020.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791020.jpg,ok
3100791021.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791021.jpg,ok
3100791026.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791026.jpg,ok
3100791028.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791028.jpg,ok
3100791031.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791031.jpg,ok
3100791033.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791033.jpg,ok
3100791034.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791034.jpg,ok
3100791035.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791035.jpg,ok
3100791042.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791042.jpg,ok
3100791044.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791044.jpg,ok
3100791045.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791045.jpg,ok
3100791046.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791046.jpg,ok
3100791047.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791047.jpg,ok
3100791049.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791049.jpg,ok
3100791050.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791050.jpg,ok
3100791052.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791052.jpg,ok
3100791054.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791054.jpg,ok
3100791056.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791056.jpg,ok
3100791058.avi,Train,310079,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791058.jpg,ok
3100791059.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791059.jpg,ok
3100791060.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791060.jpg,ok
3100791061.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791061.jpg,ok
3100791062.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791062.jpg,ok
3100791063.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791063.jpg,ok
3100791064.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791064.jpg,ok
3100791065.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791065.jpg,ok
3100791066.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791066.jpg,ok
3100791067.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791067.jpg,ok
3100791069.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791069.jpg,ok
3100791070.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791070.jpg,ok
3100791071.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791071.jpg,ok
3100791072.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791072.jpg,ok
3100791073.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100791073.jpg,ok
3100792002.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792002.jpg,ok
3100792003.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792003.jpg,ok
3100792004.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792004.jpg,ok
3100792005.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792005.jpg,ok
3100792006.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792006.jpg,ok
3100792007.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792007.jpg,ok
3100792008.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792008.jpg,ok
3100792009.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792009.jpg,ok
3100792010.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792010.jpg,ok
3100792011.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792011.jpg,ok
3100792013.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792013.jpg,ok
3100792014.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792014.jpg,ok
3100792015.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792015.jpg,ok
3100792016.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792016.jpg,ok
3100792019.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792019.jpg,ok
3100792020.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792020.jpg,ok
3100792021.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792021.jpg,ok
3100792022.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792022.jpg,ok
3100792023.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792023.jpg,ok
3100792024.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792024.jpg,ok
3100792025.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792025.jpg,ok
3100792027.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792027.jpg,ok
3100792028.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792028.jpg,ok
3100792030.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792030.jpg,ok
3100792031.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792031.jpg,ok
3100792032.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792032.jpg,ok
3100792033.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792033.jpg,ok
3100792035.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792035.jpg,ok
3100792036.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792036.jpg,ok
3100792037.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792037.jpg,ok
3100792038.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792038.jpg,ok
3100792039.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792039.jpg,ok
3100792040.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792040.jpg,ok
3100792041.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792041.jpg,ok
3100792042.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792042.jpg,ok
3100792043.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792043.jpg,ok
3100792044.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792044.jpg,ok
3100792045.avi,Train,310079,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792045.jpg,ok
3100792046.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792046.jpg,ok
3100792048.avi,Train,310079,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792048.jpg,ok
3100792050.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792050.jpg,ok
3100792051.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792051.jpg,ok
3100792052.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792052.jpg,ok
3100792053.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792053.jpg,ok
3100792057.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792057.jpg,ok
3100792058.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792058.jpg,ok
3100792060.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792060.jpg,ok
3100792069.avi,Train,310079,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100792069.jpg,ok
3100801006.avi,Train,310080,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100801006.jpg,ok
3100802001.avi,Train,310080,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100802001.jpg,ok
3100802028.avi,Train,310080,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100802028.jpg,ok
3100811002.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811002.jpg,ok
3100811018.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811018.jpg,ok
3100811027.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811027.jpg,ok
3100811034.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811034.jpg,ok
3100811035.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811035.jpg,ok
3100811036.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811036.jpg,ok
3100811037.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811037.jpg,ok
3100811038.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811038.jpg,ok
3100811039.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811039.jpg,ok
3100811040.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811040.jpg,ok
3100811041.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811041.jpg,ok
3100811042.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811042.jpg,ok
3100811043.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811043.jpg,ok
3100811045.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811045.jpg,ok
3100811046.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811046.jpg,ok
3100811047.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811047.jpg,ok
3100811050.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811050.jpg,ok
3100811051.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811051.jpg,ok
3100811053.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811053.jpg,ok
3100811054.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811054.jpg,ok
3100811055.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811055.jpg,ok
3100811056.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811056.jpg,ok
3100811059.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811059.jpg,ok
3100811060.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811060.jpg,ok
3100811061.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811061.jpg,ok
3100811063.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811063.jpg,ok
3100811068.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811068.jpg,ok
3100811075.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100811075.jpg,ok
3100812003.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812003.jpg,ok
3100812004.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812004.jpg,ok
3100812005.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812005.jpg,ok
3100812006.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812006.jpg,ok
3100812007.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812007.jpg,ok
3100812008.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812008.jpg,ok
3100812013.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812013.jpg,ok
3100812014.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812014.jpg,ok
3100812016.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812016.jpg,ok
3100812017.avi,Train,310081,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812017.jpg,ok
3100812018.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812018.jpg,ok
3100812019.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812019.jpg,ok
3100812020.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812020.jpg,ok
3100812021.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812021.jpg,ok
3100812026.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812026.jpg,ok
3100812027.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812027.jpg,ok
3100812028.avi,Train,310081,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812028.jpg,ok
3100812040.avi,Train,310081,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100812040.jpg,ok
3100821004.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821004.jpg,ok
3100821015.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821015.jpg,ok
3100821016.avi,Train,310082,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821016.jpg,ok
3100821019.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821019.jpg,ok
3100821020.avi,Train,310082,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821020.jpg,ok
3100821021.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821021.jpg,ok
3100821022.avi,Train,310082,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821022.jpg,ok
3100821030.avi,Train,310082,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821030.jpg,ok
3100821031.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821031.jpg,ok
3100821032.avi,Train,310082,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821032.jpg,ok
3100821033.avi,Train,310082,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821033.jpg,ok
3100821034.avi,Train,310082,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821034.jpg,ok
3100821035.avi,Train,310082,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821035.jpg,ok
3100821036.avi,Train,310082,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821036.jpg,ok
3100821037.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821037.jpg,ok
3100821038.avi,Train,310082,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821038.jpg,ok
3100821039.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821039.jpg,ok
3100821040.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821040.jpg,ok
3100821041.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821041.jpg,ok
3100821042.avi,Train,310082,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821042.jpg,ok
3100821045.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821045.jpg,ok
3100821046.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821046.jpg,ok
3100821047.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821047.jpg,ok
3100821048.avi,Train,310082,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821048.jpg,ok
3100821049.avi,Train,310082,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821049.jpg,ok
3100821051.avi,Train,310082,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821051.jpg,ok
3100821052.avi,Train,310082,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821052.jpg,ok
3100821054.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821054.jpg,ok
3100821055.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821055.jpg,ok
3100821057.avi,Train,310082,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821057.jpg,ok
3100821067.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821067.jpg,ok
3100821068.avi,Train,310082,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821068.jpg,ok
3100821069.avi,Train,310082,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821069.jpg,ok
3100821075.avi,Train,310082,0,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100821075.jpg,ok
3100822001.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100822001.jpg,ok
3100822011.avi,Train,310082,1,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100822011.jpg,ok
3100822012.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100822012.jpg,ok
3100822014.avi,Train,310082,2,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100822014.jpg,ok
3100822030.avi,Train,310082,3,/Users/amangoyal/Documents/CVPR 2026 Workshop/frames_full/Train/3100822030.jpg,ok
