index,image_id,image_path,ground_truth,predicted,raw_answer,stderr,returncode
439,0800007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800007.png,3,3,3,,0
440,0800009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800009.png,3,3,3,,0
441,0800024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800024.png,3,3,3,,0
442,0800025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800025.png,3,3,3,,0
443,0800028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800028.png,3,3,3,,0
444,0800031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800031.png,3,3,3,,0
445,0800035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800035.png,3,3,3,,0
446,0800036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/0800036.png,3,3,3,,0
447,1000005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000005.png,3,0,0,,0
448,1000011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000011.png,3,0,0,,0
449,1000014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000014.png,3,3,3,,0
450,1000021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000021.png,3,3,3,,0
451,1000026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000026.png,3,3,3,,0
452,1000018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000018.png,3,3,3,,0
453,1000027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000027.png,2,0,0,,0
454,1000041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000041.png,2,2,2,,0
455,1000047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000047.png,3,0,0,,0
456,1000049.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000049.png,3,3,3,,0
457,1000053.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1000053.png,2,0,0,,0
458,1119001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119001.png,3,0,0,,0
459,1119011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119011.png,3,0,0,,0
460,1119015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119015.png,3,0,0,,0
461,1119018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119018.png,3,0,0,,0
462,1119023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119023.png,3,0,0,,0
463,1119033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119033.png,3,3,3,,0
464,1119041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119041.png,3,0,0,,0
465,1119057.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119057.png,3,1,"The image shows two different classroom scenes. In the first scene, where the teacher is presenting, most students are engaged in the lesson, with some leaning over their desks and others looking at the teacher. This would be rated as a 2 for attentiveness.

In the second scene, where the teacher is not present, there is a mix of student behaviors. Some students appear to be actively focused on the screen, which could be rated as a 3 for engagement. However, others are looking away or down, suggesting they might be distracted or disinterested. This would be rated as a 0 or 1 for engagement.

Overall, the first scene seems more engaging than the second, with students showing more signs of active participation in the lesson.",,0
466,1119058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119058.png,3,0,0,,0
467,1119059.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119059.png,3,3,3,,0
468,1120017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120017.png,3,3,3,,0
469,1120024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120024.png,3,3,3,,0
470,1120028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120028.png,3,3,3,,0
471,1120037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120037.png,3,3,3,,0
472,1120041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120041.png,3,3,3,,0
473,1120061.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120061.png,3,3,3,,0
474,1120063.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120063.png,3,0,0,,0
475,1120064.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120064.png,3,3,3,,0
476,1121005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121005.png,3,3,3,,0
477,1121006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121006.png,3,3,3,,0
478,1121009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121009.png,3,0,0,,0
479,1121020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121020.png,3,3,3,,0
480,1121013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121013.png,3,3,3,,0
481,1121022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121022.png,3,3,3,,0
482,1121029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121029.png,3,3,3,,0
483,1128007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1128007.png,3,3,3,,0
484,1128023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1128023.png,3,3,3,,0
485,1128032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1128032.png,3,3,3,,0
486,1128026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1128026.png,3,3,3,,0
487,1130002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1130002.png,3,3,3,,0
488,1130014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1130014.png,3,3,3,,0
489,1130021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1130021.png,3,3,3,,0
490,1130030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1130030.png,2,0,0,,0
491,1130060.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1130060.png,3,2,2,,0
492,1180028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180028.png,3,0,0,,0
493,1180030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180030.png,3,3,3,,0
494,1180036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180036.png,3,0,0,,0
495,1180032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180032.png,3,3,3,,0
496,1180037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180037.png,3,0,0,,0
497,1180042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180042.png,3,3,3,,0
498,1180047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180047.png,3,3,3,,0
499,1180048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180048.png,3,3,3,,0
500,1243003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243003.png,3,3,3,,0
501,1243008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243008.png,3,3,3,,0
502,1243010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243010.png,2,2,2,,0
503,1243011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243011.png,3,0,0,,0
504,1243012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243012.png,3,3,3,,0
505,1243015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243015.png,3,3,3,,0
506,1243021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243021.png,3,0,0,,0
507,1243028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243028.png,3,3,3,,0
508,1243032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243032.png,3,3,3,,0
509,1246027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246027.png,3,0,0,,0
510,1246029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246029.png,3,3,3,,0
511,1246034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246034.png,3,0,0,,0
512,1246039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246039.png,3,0,0,,0
513,1246048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246048.png,3,0,0,,0
514,1246040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246040.png,2,0,0,,0
515,1246050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246050.png,3,0,0,,0
516,1249003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249003.png,3,3,3,,0
517,1249010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249010.png,3,3,3,,0
518,1249012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249012.png,2,0,0,,0
519,1249022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249022.png,3,0,0,,0
520,1249023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249023.png,3,2,2,,0
521,1249042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249042.png,3,3,3,,0
522,1249043.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249043.png,3,1,"The image shows two different classrooms. In the left classroom, most students are engaged in an activity that requires focus and attention, so I would rate their engagement as 2. In the right classroom, there is a mix of behaviors; some students appear to be actively participating (raising hands), while others seem to be less engaged (leaning over the table or looking away). Therefore, the overall engagement level in this classroom would be rated as 1.5.",,0
523,1249052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249052.png,3,3,"The image shows two different scenes of a classroom. In the first scene, where the teacher is standing at the front of the room, most students are sitting and facing towards the front of the room, which suggests they are attentive and following along (2). There is one student who appears to be leaning over the table, which could indicate a lack of focus or interest (1).

In the second scene, where the teacher is interacting with the students, most students are looking towards the front of the room, indicating that they are attentive and following along (2). There is one student who seems to be actively focused and alert (3), as they are raising their hand. The overall engagement level in both scenes appears to be moderate, with a majority of students showing signs of attentiveness.",,0
524,1249063.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249063.png,3,0,0,,0
525,1249054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249054.png,3,3,3,,0
526,1249068.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249068.png,3,3,3,,0
527,1252006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1252006.png,3,3,3,,0
528,1252007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1252007.png,2,2,2,,0
529,1252035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1252035.png,3,0,0,,0
530,1252031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1252031.png,3,0,0,,0
531,1253001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1253001.png,3,3,3,,0
532,1253034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1253034.png,3,0,0,,0
533,1253044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1253044.png,3,0,0,,0
534,1253052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1253052.png,3,0,0,,0
535,1254012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254012.png,3,3,3,,0
536,1254013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254013.png,3,3,3,,0
537,1254015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254015.png,3,3,3,,0
538,1254016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254016.png,3,0,0,,0
539,1254026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254026.png,3,3,3,,0
540,1254022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254022.png,3,3,3,,0
541,1254032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254032.png,3,0,0,,0
542,1255004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1255004.png,3,3,3,,0
543,1255007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1255007.png,2,2,2,,0
544,1255009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1255009.png,2,0,0,,0
545,1256001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256001.png,2,0,0,,0
546,1256028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256028.png,2,2,2,,0
547,1256039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256039.png,3,3,3,,0
548,1256044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256044.png,3,0,0,,0
549,1256057.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256057.png,3,3,3,,0
550,1256058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256058.png,3,3,3,,0
551,1257001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257001.png,3,3,3,,0
552,1257004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257004.png,3,3,3,,0
553,1257006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257006.png,2,0,0,,0
554,1257011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257011.png,3,3,3,,0
555,1257016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257016.png,3,3,3,,0
556,1257020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257020.png,3,3,3,,0
557,1257022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257022.png,2,3,3,,0
558,1257028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257028.png,3,0,0,,0
559,1257033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257033.png,3,0,0,,0
560,1257031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257031.png,3,3,3,,0
561,1257034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257034.png,3,3,3,,0
562,1262004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262004.png,3,0,0,,0
563,1262011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262011.png,3,3,3,,0
564,1262012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262012.png,3,0,0,,0
565,1262013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262013.png,3,3,3,,0
566,1262031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262031.png,2,0,0,,0
567,1262025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262025.png,2,0,0,,0
568,1265001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265001.png,3,0,0,,0
569,1265003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265003.png,2,0,0,,0
570,1265019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265019.png,3,3,3,,0
571,1265033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265033.png,3,0,0,,0
572,1265043.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265043.png,3,2,2,,0
573,1265052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265052.png,3,0,0,,0
574,1265054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265054.png,3,3,3,,0
575,1265055.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265055.png,3,0,0,,0
576,1265066.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265066.png,3,0,0,,0
577,1265058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265058.png,3,0,0,,0
578,1265067.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265067.png,3,3,3,,0
579,1265069.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265069.png,3,0,0,,0
580,1265070.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265070.png,3,3,3,,0
581,1265071.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265071.png,3,0,0,,0
582,1265073.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265073.png,3,3,3,,0
583,1265074.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265074.png,2,0,0,,0
584,1265083.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265083.png,2,0,0,,0
585,1265099.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265099.png,3,0,0,,0
586,1265106.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265106.png,3,3,3,,0
587,1265109.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265109.png,3,3,3,,0
588,1266010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266010.png,3,3,3,,0
589,1266011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266011.png,3,3,3,,0
590,1266002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266002.png,3,0,0,,0
591,1266015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266015.png,3,3,3,,0
592,1266028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266028.png,3,0,0,,0
593,1266051.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266051.png,2,2,2,,0
594,1266045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266045.png,3,3,3,,0
595,1266056.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266056.png,3,3,3,,0
596,1266053.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266053.png,3,0,0,,0
597,1267008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267008.png,3,3,3,,0
598,1267014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267014.png,3,3,3,,0
599,1267002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267002.png,3,3,3,,0
600,1267010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267010.png,2,3,3,,0
601,1267059.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267059.png,3,3,3,,0
602,1267080.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267080.png,3,3,3,,0
603,1267063.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267063.png,3,3,3,,0
604,1267112.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267112.png,3,0,0,,0
605,1270008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270008.png,3,0,0,,0
606,1267128.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267128.png,2,3,3,,0
607,1270011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270011.png,3,3,3,,0
608,1270019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270019.png,3,3,3,,0
609,1270044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270044.png,3,0,0,,0
610,1270048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270048.png,3,0,0,,0
611,1270049.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270049.png,3,0,0,,0
612,1270052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270052.png,3,3,3,,0
613,1270055.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270055.png,2,0,0,,0
614,1270058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270058.png,3,3,3,,0
615,1270076.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270076.png,3,3,3,,0
616,1270063.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270063.png,3,3,3,,0
617,1270079.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270079.png,3,3,3,,0
618,1270086.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270086.png,3,0,0,,0
619,1270095.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270095.png,3,0,0,,0
620,1274007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274007.png,3,2,2,,0
621,1270082.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270082.png,3,3,3,,0
622,1274010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274010.png,2,3,3,,0
623,1274029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274029.png,3,3,3,,0
624,1274033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274033.png,3,3,3,,0
625,1274047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274047.png,2,0,0,,0
626,1274032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274032.png,2,0,0,,0
627,1274051.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274051.png,2,0,0,,0
628,1276007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276007.png,3,0,0,,0
629,1276009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276009.png,3,3,3,,0
630,1276011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276011.png,3,0,0,,0
631,1276018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276018.png,3,0,0,,0
632,1276030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276030.png,2,0,0,,0
633,1276028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276028.png,3,0,0,,0
634,1281003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281003.png,3,3,3,,0
635,1281013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281013.png,2,0,0,,0
636,1281035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281035.png,3,0,0,,0
637,1281028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281028.png,3,3,3,,0
638,1281036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281036.png,3,0,0,,0
639,1281040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281040.png,3,0,0,,0
640,1281044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281044.png,3,3,3,,0
641,1281047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281047.png,3,0,0,,0
642,1281048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281048.png,3,0,0,,0
643,1283004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283004.png,3,3,3,,0
644,1283015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283015.png,3,3,3,,0
645,1283016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283016.png,3,0,0,,0
646,1283018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283018.png,3,3,3,,0
647,1283020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283020.png,3,0,0,,0
648,1283026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283026.png,3,3,3,,0
649,1283028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283028.png,3,3,3,,0
650,1283033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283033.png,3,0,0,,0
651,1283035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283035.png,3,3,3,,0
652,1283040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283040.png,3,0,0,,0
653,1283039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283039.png,3,0,0,,0
654,1283051.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283051.png,2,3,3,,0
