index,image_id,image_path,ground_truth,predicted,raw_answer,stderr,returncode
722,1311017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1311017.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in an activity. They seem to be listening attentively to a speaker or presentation, as indicated by their focused gaze towards the front of the room.
Posture: The students are seated upright with their attention directed forward, suggesting that they are actively participating in the ongoing event.
Rating: 2",,0
723,1311023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1311023.png,3,2,"Behaviors: The students in this classroom environment are predominantly focused on the front of the room where a teacher is presenting. They appear to be attentive and engaged with the ongoing lecture.
Posture: The students are sitting upright at their desks, facing towards the front of the room where the teacher is standing. Their visual attention seems directed towards the teacher or the presentation material.
Rating: Based on the behaviors and posture described, I would rate the overall engagement level of the majority of students as 2 for engaged. The students are actively participating in the lecture and maintaining a proper posture, which suggests they are engaged in the learning process.",,0
724,1312024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312024.png,3,2,"Behaviors: The students in the classroom are sitting at their desks and facing towards the front of the room where a teacher is standing. They appear to be attentive and focused on the ongoing lesson.
Posture: The students are seated upright with their attention directed forward, indicating that they are actively engaged in the class.
Rating: 2",,0
725,1312025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312025.png,3,2,"Behaviors: The students in the classroom are sitting at their desks and looking towards the front of the room where a teacher is standing. Some students appear to be paying attention while others may be slightly distracted.
Posture: Most of the students have an upright posture, with their heads facing forward and their bodies oriented towards the front of the classroom.
Rating: Based on the behaviors and posture observed in the image, I would rate the overall engagement level of the majority of students as a 2 for being engaged. While some students are actively participating, others may be slightly distracted or not fully engaged.",,0
726,1312026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312026.png,3,2,"Behaviors: The students in the classroom are sitting at their desks and facing towards the front of the room where a woman is standing. They appear to be attentive and engaged in the ongoing lecture or discussion.
Posture: The students are seated upright with their attention directed towards the front of the room, indicating that they are actively participating in the class.
Rating: 2",,0
727,1312037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1312037.png,3,2,"Behaviors: The students in the classroom are sitting at their desks, looking towards the front of the room where a teacher is standing. Some students appear to be paying attention, while others may be slightly distracted or daydreaming.

Posture: Most of the students have an upright posture with their heads facing forward, indicating that they are attentive and engaged in the classroom setting.

Rating: Based on the behaviors and posture observed in the image, I would rate the overall engagement level of the majority of students as 2 for engaged. While some students seem to be actively participating, others may not be fully engaged or focused on the lesson being taught.",,0
728,1313021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313021.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing at the front of the room. They appear to be attentive as they listen to the presentation.
Posture: The students are seated upright with their attention directed towards the front of the room, where the teacher is speaking.
Rating: 2",,0
729,1313018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313018.png,3,2,"Behaviors: The students in the classroom are sitting at desks with their attention directed towards the front of the room. Some students appear to be looking down at their desks, while others seem to be paying attention to the teacher or the activity being conducted.

Posture: The students are seated upright in their chairs, suggesting that they are attentive and engaged in the classroom environment.

Rating: Based on the behaviors and posture observed in the image, I would rate the overall engagement level of the majority of students as 2 for engaged. While some students seem to be actively participating or paying attention, others appear to be more focused on their desks or personal belongings rather than the ongoing activity. This suggests that the students are generally engaged but not highly engaged in the classroom environment at this moment.",,0
730,1313023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313023.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a group activity. They seem to be listening attentively to the teacher who is standing in front of them.
Posture: Most of the students are sitting upright with their attention directed towards the front of the room, where the teacher is speaking.
Rating: 2",,0
731,1313024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313024.png,3,2,"Behaviors: The students are sitting in a classroom setting, with one woman standing at the front of the room gesturing towards something. It appears that they are attentive to her presentation, as some students are looking up and others are focused on the screen displaying an image of a building.

Posture: The students are seated upright, facing forward, and their attention seems to be directed towards the front of the room where the woman is speaking.

Rating: 2",,0
732,1313032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313032.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a learning activity. Some of them are looking towards the front of the room where the teacher is standing, while others seem to be focused on their own work.
Posture: The students are seated upright with their attention directed towards the front of the room or their individual tasks.
Rating: 2",,0
733,1313036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313036.png,3,2,"Behaviors: The students in the classroom are sitting at their desks and appear to be engaged in a lesson. They seem to be listening attentively to the teacher or an instructional video.
Posture: Most of the students are sitting upright with their attention directed towards the front of the room, indicating that they are focused on the ongoing activity.
Rating: 2",,0
734,1313038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313038.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in an activity, possibly writing or taking notes.
Posture: The students are seated upright with their attention directed towards the front of the room where the teacher is likely providing instruction.
Rating: 2",,0
735,1313039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313039.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing a teacher who is standing in front of them. They appear to be attentive as they listen to the teacher's instructions or presentation.

Posture: The students are seated upright with their attention directed towards the front of the room, where the teacher is speaking. Their body language suggests that they are engaged and focused on the ongoing activity.

Rating: 2",,0
736,1313041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313041.png,3,2,"Behaviors: The students in the classroom are sitting at their desks, looking towards the front of the room where a teacher is standing. Some students appear to be paying attention, while others may be slightly distracted or daydreaming.
Posture: Most of the students have an upright posture with their heads facing forward, indicating that they are attentive and engaged in the classroom environment.
Rating: 2",,0
737,1313047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313047.png,3,2,"Behaviors: The students in the classroom are seated and appear to be attentive, with some looking at a presentation on a screen. There is one person standing up, possibly leading the class or demonstrating something.
Posture: Most of the students are sitting upright, facing towards the front of the room where the presentation is taking place. Their attention seems focused on the speaker or the content being displayed.
Rating: 2",,0
738,1313050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1313050.png,3,2,"Behaviors: The students in the classroom are sitting and looking at a presentation on a screen. One student is actively pointing to something on the screen while others appear to be attentively watching the presentation.
Posture: The students are seated with their bodies facing forward, indicating that they are focused on the front of the room where the presentation is taking place.
Rating: 2",,0
739,1314006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314006.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing a teacher who is standing at the front of the room. They appear to be attentive as they listen to the presentation.
Posture: The students are seated upright with their attention directed towards the teacher, suggesting that they are engaged in the class.
Rating: 2",,0
740,1314010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314010.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing at the front of the room. They appear to be attentive as they listen to the presentation.
Posture: The students are seated upright with their attention directed towards the front of the room, where the teacher is speaking.
Rating: 2",,0
741,1314021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314021.png,3,2,"Behaviors: The students in the classroom are seated at desks with laptops open in front of them. They appear to be engaged in a lecture or presentation, as indicated by their attention towards the front of the room where the speaker is standing.

Posture: The students are sitting upright and facing forward, indicating that they are actively participating in the class.

Rating: Based on the behaviors and posture observed, I would rate the overall engagement level of the majority of students as 2 for engaged. While most students seem to be paying attention, there is no clear indication of highly engaged behavior such as taking notes or actively participating in a discussion. The presence of laptops suggests that they may be taking notes or following along with the presentation, but this is not directly observable from the image.",,0
742,1314027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314027.png,3,2,"Behaviors: The students in the classroom are actively participating in a presentation or lecture. They are sitting upright and facing towards the front of the room where a teacher is standing at a podium. Some students appear to be taking notes, while others are attentively listening to the speaker.

Posture: The students' posture suggests that they are engaged and focused on the ongoing presentation or lecture. Their body language indicates that they are actively participating in the class.

Rating: Based on their behaviors and posture, I would rate the overall engagement level of the majority of students as 2 for engaged. While some students may be more attentive than others, the general atmosphere of the classroom suggests a level of engagement consistent with an ongoing educational activity.",,0
743,1314044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314044.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a learning activity. One student is standing up and seems to be actively participating in the class.
Posture: Most of the students are sitting upright with their attention directed towards the front of the room, where the teacher or presenter is likely speaking.
Rating: 2",,0
744,1314052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314052.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in various activities. Some of them are looking down at their books, while others seem to be paying attention to a teacher or an activity being led by someone out of frame.
Posture: The students are seated upright with their heads facing forward, indicating that they are focused on the task at hand.
Rating: 2",,0
745,1314046.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314046.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson, with one student standing at the front of the room gesturing and speaking to the class. The other students appear to be attentively watching and listening to the speaker.
Posture: The students are sitting upright in their chairs, facing towards the front of the room where the teacher is standing. Their body language suggests that they are engaged in the lesson.
Rating: 2",,0
746,1314054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314054.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a lesson being taught by a woman standing at the front of the room. They seem to be paying attention to her as she gestures with her hands raised.
Posture: The students are seated upright, facing towards the front of the room where the teacher is standing. Their body language suggests that they are actively participating in the lesson.
Rating: 2",,0
747,1314055.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1314055.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a lesson being taught by a woman standing at the front of the room. They seem to be paying attention to her as she speaks.
Posture: Most of the students are sitting upright with their gaze directed towards the teacher, indicating that they are focused on the ongoing lesson.
Rating: 2",,0
748,1315002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1315002.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a group activity. They are looking down at their desks, suggesting that they might be working on a task together.
Posture: The students are seated upright with their attention directed towards their work or the front of the room.
Rating: 2",,0
749,13160019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160019.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in an activity. Some of them are looking up towards the front of the room, possibly paying attention to a teacher or presentation.
Posture: The students are seated upright with their gaze directed forward, indicating that they are focused on the task at hand.
Rating: 2",,0
750,13160017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160017.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing at the front of the room. They appear to be attentive and engaged in the ongoing lesson.
Posture: The students are seated upright with their attention directed towards the teacher, indicating that they are actively participating in the class.
Rating: 2 (engaged)",,0
751,13160025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160025.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson, with one student raising their hand to answer a question posed by the teacher.
Posture: The students appear to be sitting upright and attentive, looking towards the front of the room where the teacher is standing.
Rating: 2",,0
752,13160037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160037.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a lecture or presentation. Some of them are looking towards the front of the room where the teacher is standing, while others seem to be focused on their own tasks or materials.
Posture: Most of the students have an upright posture with their attention directed towards the front of the classroom, indicating that they are actively participating in the lecture or presentation.
Rating: Based on the behaviors and posture observed, I would rate the overall engagement level of the majority of students as 2 for engaged. While some students seem to be paying close attention, others may not be fully engaged but are still present and attentive to some extent.",,0
753,13160042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13160042.png,3,2,"Behaviors: The students in the classroom are actively participating in a presentation, with one student standing at the front of the room gesturing towards a whiteboard while others watch attentively.
Posture: The students are sitting upright and facing forward, indicating that they are focused on the speaker and the content being presented.
Rating: 2",,0
754,1317015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1317015.png,3,2,"Behaviors: The students in the classroom are actively participating in a presentation, with one person standing at the front of the room gesturing towards a screen displaying an animated video. They appear to be engaged and attentive to the content being shown.
Posture: The students are sitting upright in their chairs, facing forward towards the presenter and the screen. Their body language suggests that they are focused on the presentation.
Rating: 2",,0
755,1317028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1317028.png,3,2,"Behaviors: The students in the classroom are actively participating in a presentation or lecture, with some of them raising their hands and others paying attention to the speaker.

Posture: The students appear to be sitting upright and facing towards the front of the room where the teacher is standing, indicating that they are focused on the ongoing activity.

Rating: 2",,0
756,1317045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1317045.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing in front of them. They appear to be attentive as they look towards the teacher, with some students possibly taking notes or following along with the lesson.
Posture: The students are seated upright, suggesting that they are actively engaged in the class.
Rating: 2",,0
757,1318012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1318012.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson, with one student standing at the front of the room gesturing towards the teacher and the other students. They appear to be engaged in the learning process.
Posture: The students are sitting upright in their chairs, facing the front of the room where the teacher is standing. Their attention seems focused on the ongoing lesson.
Rating: 2",,0
758,1318013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1318013.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a woman who is standing at the front of the room. They appear to be attentive as they listen to her speak.
Posture: The students are seated upright with their attention directed towards the teacher, indicating that they are actively engaged in the lesson.
Rating: 2",,0
759,1318026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1318026.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing a teacher who is standing in front of them. They appear to be attentive as they listen to the lecture.
Posture: The students are seated upright with their attention directed towards the front of the room, where the teacher is speaking.
Rating: 2",,0
760,1319002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319002.png,3,2,"Behaviors: The students in the classroom are sitting and facing towards a teacher who is standing at the front of the room. They appear to be attentive as they watch the presentation on the screen.
Posture: The students are seated upright with their attention directed towards the front of the room, indicating that they are actively engaged in the class.
Rating: 2",,0
761,1319003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319003.png,2,2,"Behaviors: The students in the classroom are sitting at desks and facing a teacher who is standing at the front of the room. They appear to be attentive as they listen to the presentation.
Posture: The students are seated upright with their attention directed towards the front of the room, indicating that they are actively engaged in the class.
Rating: 2",,0
762,1319006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319006.png,3,2,"Behaviors: The students in the classroom are seated at desks and appear to be attentive, with some looking towards the front of the room where a presentation is taking place.
Posture: Most of the students are sitting upright in their chairs, suggesting that they are focused on the ongoing presentation or lecture.
Rating: 2 (engaged)",,0
763,1319007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319007.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing at the front of the room. They appear to be attentive as they watch the presentation on the screen.
Posture: The students are seated upright with their attention directed towards the front of the room, indicating that they are actively engaged in the class.
Rating: 2",,0
764,1319008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319008.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards a teacher who is standing at the front of the room. They appear to be attentive as they listen to the teacher's instructions or lecture.
Posture: The students are seated upright, with their attention directed towards the front of the room where the teacher is speaking.
Rating: 2 (engaged)",,0
765,1319022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319022.png,3,2,"Behaviors: The students in the classroom are sitting at desks with books and notebooks, suggesting that they are engaged in learning activities. Some of them appear to be looking attentively towards the front of the room, while others may be focused on their own work.

Posture: The students are seated upright in their chairs, indicating a level of attention and engagement. Their body language suggests that they are actively participating in the class.

Rating: Based on the behaviors and posture observed, I would rate the overall engagement level of the majority of students as 2 for engaged. While some students may be more focused than others, the general atmosphere of the classroom seems to indicate an active learning environment.",,0
766,1319029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1319029.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards the front of the room where a woman is standing. They appear to be attentive and engaged in the ongoing lecture or presentation.
Posture: The students are seated upright with their attention directed towards the front of the room, indicating that they are actively participating in the class.
Rating: 2",,0
767,1320014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320014.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a group activity. Some of them are looking towards the front of the room where a teacher is standing, while others seem to be focused on their own tasks.

Posture: The students are seated upright with their attention directed towards the front of the room, indicating that they are actively participating in the class.

Rating: 2",,0
768,1320016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320016.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a group activity. They seem to be listening attentively to the teacher who is standing in front of them.
Posture: Most of the students are sitting upright with their attention directed towards the front of the room, indicating that they are focused on the ongoing lesson or discussion.
Rating: 2",,0
769,1320023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320023.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson, with one student standing at the front of the room gesturing and speaking to the class. The other students are seated, looking towards the speaker, and some are raising their hands, indicating that they are engaged in the activity.

Posture: The students are sitting upright in their chairs, facing forward towards the teacher or speaker, which suggests that they are focused on the ongoing lesson.

Rating: 2",,0
770,1320024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320024.png,3,2,"Behaviors: The students in the classroom are actively participating in a group activity, with one woman standing and gesturing towards them. They appear to be engaged in a discussion or presentation.
Posture: The students are sitting upright at their desks, facing towards the front of the room where the woman is speaking. Their attention seems focused on her and the ongoing activity.
Rating: 2",,0
771,1320030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320030.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a group activity. They seem to be listening attentively to the woman standing in front of them.
Posture: Most of the students are sitting upright with their attention directed towards the front of the room, where the woman is speaking.
Rating: 2 (engaged)",,0
772,1320032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320032.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a group activity. They seem to be listening attentively to the teacher who is standing in front of them.
Posture: Most of the students are sitting upright with their attention directed towards the teacher, indicating that they are actively participating in the class.
Rating: 2 (engaged)",,0
773,1320039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320039.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a lesson. One student is standing up and raising their hand, possibly indicating an answer or question.
Posture: Most of the students are sitting upright with their attention directed towards the front of the room where the teacher is likely conducting the lesson.
Rating: 2",,0
774,1320047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320047.png,3,2,"Behaviors: The students in the classroom are actively participating in a group activity, with their hands raised and clapping. They appear to be engaged in a discussion or performance.
Posture: The students are sitting upright at their desks, facing towards the front of the room where the teacher is likely leading the activity.
Rating: 2",,0
775,1320062.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1320062.png,2,2,"Behaviors: The students in the classroom are sitting at desks and facing a teacher who is standing in front of them. They appear to be attentive as they watch the teacher present information on a screen.
Posture: The students are seated upright with their attention directed towards the front of the room, where the teacher is presenting.
Rating: 2",,0
776,13210004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210004.png,2,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in various activities. Some of them are looking down at their desks, while others seem to be paying attention to something happening in front of them.
Posture: The students are seated upright with their gaze directed towards the front of the room or their desks.
Rating: 2",,0
777,13210005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210005.png,2,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in an activity that involves writing or reading. They seem focused on their work.

Posture: The students are seated upright with their attention directed towards their tasks.

Rating: 2",,0
778,13210012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210012.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in an activity that involves writing or drawing. They seem focused on their tasks.

Posture: The students are seated upright with their attention directed towards their work.

Rating: 2",,0
779,13210018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210018.png,3,2,"Behaviors: The students in the classroom are sitting at desks and facing towards the front of the room where a teacher is standing. They appear to be attentive as they are looking at the teacher and the presentation screen.
Posture: The students are seated upright, with their attention directed towards the front of the room.
Rating: 2",,0
780,13210031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210031.png,2,2,"Behaviors: The students are seated in a classroom setting, with one student actively participating by raising their hand. The rest of the class appears to be attentive and focused on the front of the room where the presentation is taking place.
Posture: The students are sitting upright in their chairs, facing towards the front of the room where the presentation is being given.
Rating: 2",,0
781,13210038.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210038.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson, with one woman standing at the front of the room and gesturing towards something on the screen. They appear to be paying attention to her presentation.
Posture: The students are sitting upright in their chairs, facing the front of the room where the teacher is speaking. Their body language suggests that they are engaged in the lesson.
Rating: 2",,0
782,13210039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210039.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a group activity, possibly listening to a presentation or participating in a discussion.

Posture: The students are seated upright with their attention directed towards the front of the room where the teacher is standing.

Rating: 2",,0
783,13210040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/13210040.png,3,2,"Behaviors: The students in the classroom are actively participating in a lesson, with one student standing at the front of the room holding up their hand to answer a question.
Posture: The students appear to be sitting upright and attentive, looking towards the teacher who is leading the class.
Rating: 2",,0
784,1322001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322001.png,3,2,"Behaviors: The students in the classroom are sitting and looking towards a woman who is standing at the front of the room. They appear to be attentive as she speaks.
Posture: The students are seated upright with their attention directed towards the speaker.
Rating: 2",,0
785,1322004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322004.png,3,2,"Behaviors: The students in the classroom are sitting at desks with laptops open in front of them. They appear to be engaged in a lecture or presentation, as indicated by their focused attention on the speaker and the presence of writing materials.
Posture: The students are seated upright in their chairs, suggesting that they are attentive and actively participating in the class.
Rating: 2",,0
786,1322006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322006.png,2,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in various activities. Some of them are looking down at their books or papers, while others seem to be paying attention to a teacher or speaker who is standing in front of them.

Posture: The students are seated upright with their attention directed towards the front of the room, suggesting that they are focused on the ongoing activity or lesson.

Rating: Based on the behaviors and posture observed in the image, I would rate the overall engagement level of the majority of students as 2 for engaged. While some students seem to be actively participating in the class, others appear to be more passive observers, which indicates a moderate level of engagement.",,0
787,1322014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322014.png,2,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in an activity. Some of them are looking down at their desks, while others seem to be paying attention to something happening in front of them.
Posture: The students are seated upright with their attention directed towards the front of the room.
Rating: 2",,0
788,1322009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322009.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a learning activity. Some of them are looking towards the front of the room where the teacher is standing, while others seem to be focused on their own tasks.
Posture: The students are seated upright with their attention directed towards the front of the room or their individual tasks.
Rating: 2",,0
789,1322025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322025.png,3,2,"Behaviors: The students are seated in a classroom setting, facing the front of the room where a teacher is standing. They appear to be attentive and engaged in the ongoing lesson or presentation.
Posture: The students are sitting upright with their attention directed towards the front of the room.
Rating: 2",,0
790,1322033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322033.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a learning activity. They seem to be listening attentively to the teacher who is standing at the front of the room.
Posture: The students are seated upright with their attention directed towards the front of the room, where the teacher is speaking.
Rating: 2",,0
791,1322021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1322021.png,3,2,"Behaviors: The students in the classroom are sitting at desks and appear to be engaged in a learning activity. Some of them are looking towards the front of the room where the teacher is standing, while others seem to be focused on their own tasks.
Posture: The students are seated upright with their attention directed towards the front of the room or their individual tasks.
Rating: 2",,0
792,1325002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325002.png,3,2,"Behaviors: The students in the classroom are sitting at desks with their attention directed towards the front of the room where a teacher is likely to be speaking. Some students appear to be taking notes, while others seem to be listening attentively.

Posture: Most of the students are seated upright and facing forward, indicating that they are actively engaged in the class.

Rating: Based on their posture and attention, I would rate the overall engagement level of the majority of students as 2 for being engaged.",,0
793,1325003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325003.png,3,0,"Behaviors: The students in the classroom are sitting at desks with their heads resting on them. Some of them appear to be looking away from the front of the room, and there is no visible activity such as writing or using devices that would indicate engagement.
Posture: The students' posture is slumped over, suggesting a lack of focus and interest in the ongoing lesson.
Rating: 0",,0
794,1325005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325005.png,2,2,"Behaviors: The students in the classroom are sitting at desks with books and notebooks, some of them appear to be writing or taking notes. There is a teacher standing at the front of the room, possibly leading a discussion or lecture.

Posture: The students are seated upright in their chairs, facing towards the front of the room where the teacher is standing. Their attention seems focused on the teacher and the ongoing activity.

Rating: Based on the behaviors and posture observed in the image, I would rate the overall engagement level of the majority of students as 2 for engaged. The students are actively participating in the classroom setting by taking notes or writing, which indicates a moderate level of engagement with their learning environment.",,0
795,1325006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1325006.png,2,2,"Behaviors: The students in the classroom are sitting at desks with books and papers in front of them. They appear to be engaged in a learning activity, possibly taking notes or working on assignments. Some students are looking down at their materials, while others seem to be paying attention to the teacher or the front of the room.

Posture: The students are sitting upright in their chairs, with most of them facing forward towards the front of the classroom. Their body language suggests that they are focused on the task at hand.

Rating: Based on the behaviors and posture observed, I would rate the overall engagement level of the majority of students as 2 for engaged. The students seem to be actively participating in the class activity, but their level of engagement may vary individually.",,0
