image_id,image_path,ground_truth,predicted,raw_answer,stderr,returncode
1119041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119041.png,3,2,2,,0
1119057.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119057.png,3,2,2,,0
1119058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119058.png,3,2,2,,0
1119059.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1119059.png,3,2,2,,0
1120017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120017.png,3,2,4,,0
1120024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120024.png,3,2,4,,0
1120028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120028.png,3,2,2,,0
1120037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120037.png,3,2,2,,0
1120041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120041.png,3,2,2,,0
1120061.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120061.png,3,2,2,,0
1120063.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120063.png,3,2,2,,0
1120064.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1120064.png,3,2,2,,0
1121005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121005.png,3,2,2,,0
1121006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121006.png,3,2,2,,0
1121009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121009.png,3,2,2,,0
1121020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121020.png,3,2,2,,0
1121013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121013.png,3,2,2,,0
1121022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121022.png,3,2,2,,0
1121029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1121029.png,3,2,2,,0
1128007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1128007.png,3,2,2,,0
1128023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1128023.png,3,2,2,,0
1128032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1128032.png,3,2,2,,0
1128026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1128026.png,3,2,2,,0
1130002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1130002.png,3,2,4,,0
1130014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1130014.png,3,2,4,,0
1130021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1130021.png,3,2,2,,0
1130030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1130030.png,2,2,4,,0
1130060.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1130060.png,3,2,2,,0
1180028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180028.png,3,2,2,,0
1180030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180030.png,3,2,2,,0
1180036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180036.png,3,2,2,,0
1180032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180032.png,3,2,2,,0
1180037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180037.png,3,2,4,,0
1180042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180042.png,3,2,2,,0
1180047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180047.png,3,2,2,,0
1180048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1180048.png,3,2,2,,0
1243003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243003.png,3,2,2,,0
1243008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243008.png,3,2,2,,0
1243010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243010.png,2,2,2,,0
1243011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243011.png,3,2,2,,0
1243012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243012.png,3,2,2,,0
1243015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243015.png,3,2,2,,0
1243021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243021.png,3,2,2,,0
1243028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243028.png,3,2,2,,0
1243032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1243032.png,3,2,2,,0
1246027.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246027.png,3,2,2,,0
1246029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246029.png,3,2,2,,0
1246034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246034.png,3,2,2,,0
1246039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246039.png,3,2,2,,0
1246048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246048.png,3,2,2,,0
1246040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246040.png,2,2,2,,0
1246050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1246050.png,3,2,2,,0
1249003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249003.png,3,2,2,,0
1249010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249010.png,3,2,2,,0
1249012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249012.png,2,2,2,,0
1249022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249022.png,3,2,2,,0
1249023.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249023.png,3,2,2,,0
1249042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249042.png,3,2,2,,0
1249043.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249043.png,3,2,2,,0
1249052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249052.png,3,2,2,,0
1249063.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249063.png,3,2,2,,0
1249054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249054.png,3,2,2,,0
1249068.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1249068.png,3,2,2,,0
1252006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1252006.png,3,2,2,,0
1252007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1252007.png,2,2,2,,0
1252035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1252035.png,3,2,2,,0
1252031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1252031.png,3,2,2,,0
1253001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1253001.png,3,2,2,,0
1253034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1253034.png,3,2,2,,0
1253044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1253044.png,3,2,4,,0
1253052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1253052.png,3,2,2,,0
1254012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254012.png,3,2,2,,0
1254013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254013.png,3,2,4,,0
1254015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254015.png,3,2,2,,0
1254016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254016.png,3,2,2,,0
1254026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254026.png,3,2,2,,0
1254022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254022.png,3,2,2,,0
1254032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1254032.png,3,2,2,,0
1255004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1255004.png,3,2,2,,0
1255007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1255007.png,2,2,2,,0
1255009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1255009.png,2,2,4,,0
1256001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256001.png,2,2,2,,0
1256028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256028.png,2,2,2,,0
1256039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256039.png,3,2,4,,0
1256044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256044.png,3,2,4,,0
1256057.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256057.png,3,2,4,,0
1256058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1256058.png,3,2,4,,0
1257001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257001.png,3,2,2,,0
1257004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257004.png,3,2,2,,0
1257006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257006.png,2,2,2,,0
1257011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257011.png,3,2,2,,0
1257016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257016.png,3,2,2,,0
1257020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257020.png,3,2,4,,0
1257022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257022.png,2,2,4,,0
1257028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257028.png,3,2,2,,0
1257033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257033.png,3,2,2,,0
1257031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257031.png,3,2,2,,0
1257034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1257034.png,3,2,2,,0
1262004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262004.png,3,2,2,,0
1262011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262011.png,3,2,2,,0
1262012.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262012.png,3,2,2,,0
1262013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262013.png,3,2,2,,0
1262031.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262031.png,2,2,2,,0
1262025.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1262025.png,2,2,2,,0
1265001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265001.png,3,2,2,,0
1265003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265003.png,2,2,4,,0
1265019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265019.png,3,2,4,,0
1265033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265033.png,3,2,2,,0
1265043.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265043.png,3,2,2,,0
1265052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265052.png,3,2,2,,0
1265054.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265054.png,3,2,4,,0
1265055.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265055.png,3,2,2,,0
1265066.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265066.png,3,2,2,,0
1265058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265058.png,3,2,2,,0
1265067.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265067.png,3,2,2,,0
1265069.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265069.png,3,2,2,,0
1265070.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265070.png,3,2,2,,0
1265071.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265071.png,3,2,2,,0
1265073.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265073.png,3,2,4,,0
1265074.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265074.png,2,2,2,,0
1265083.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265083.png,2,2,2,,0
1265099.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265099.png,3,2,2,,0
1265106.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265106.png,3,2,2,,0
1265109.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1265109.png,3,2,2,,0
1266010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266010.png,3,2,2,,0
1266011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266011.png,3,2,4,,0
1266002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266002.png,3,2,2,,0
1266015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266015.png,3,2,2,,0
1266028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266028.png,3,2,4,,0
1266051.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266051.png,2,2,2,,0
1266045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266045.png,3,2,2,,0
1266056.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266056.png,3,2,2,,0
1266053.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1266053.png,3,2,2,,0
1267008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267008.png,3,2,2,,0
1267014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267014.png,3,2,2,,0
1267002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267002.png,3,2,2,,0
1267010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267010.png,2,2,2,,0
1267059.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267059.png,3,2,2,,0
1267080.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267080.png,3,2,2,,0
1267063.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267063.png,3,2,2,,0
1267112.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267112.png,3,2,2,,0
1270008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270008.png,3,2,2,,0
1267128.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1267128.png,2,2,2,,0
1270011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270011.png,3,2,2,,0
1270019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270019.png,3,2,2,,0
1270044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270044.png,3,2,2,,0
1270048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270048.png,3,2,2,,0
1270049.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270049.png,3,2,2,,0
1270052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270052.png,3,2,2,,0
1270055.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270055.png,2,2,2,,0
1270058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270058.png,3,2,2,,0
1270076.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270076.png,3,2,2,,0
1270063.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270063.png,3,2,4,,0
1270079.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270079.png,3,2,2,,0
1270086.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270086.png,3,2,2,,0
1270095.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270095.png,3,2,2,,0
1274007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274007.png,3,2,2,,0
1270082.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1270082.png,3,2,2,,0
1274010.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274010.png,2,2,2,,0
1274029.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274029.png,3,2,2,,0
1274033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274033.png,3,2,2,,0
1274047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274047.png,2,2,2,,0
1274032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274032.png,2,2,2,,0
1274051.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1274051.png,2,2,2,,0
1276007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276007.png,3,2,2,,0
1276009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276009.png,3,2,2,,0
1276011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276011.png,3,2,2,,0
1276018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276018.png,3,2,2,,0
1276030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276030.png,2,2,2,,0
1276028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1276028.png,3,2,2,,0
1281003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281003.png,3,2,4,,0
1281013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281013.png,2,2,2,,0
1281035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281035.png,3,2,2,,0
1281028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281028.png,3,2,2,,0
1281036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281036.png,3,2,2,,0
1281040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281040.png,3,2,2,,0
1281044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281044.png,3,2,2,,0
1281047.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281047.png,3,2,2,,0
1281048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1281048.png,3,2,2,,0
1283004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283004.png,3,2,4,,0
1283015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283015.png,3,2,2,,0
1283016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283016.png,3,2,4,,0
1283018.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283018.png,3,2,4,,0
1283020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283020.png,3,2,2,,0
1283026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283026.png,3,2,2,,0
1283028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283028.png,3,2,2,,0
1283033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283033.png,3,2,2,,0
1283035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283035.png,3,2,2,,0
1283040.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283040.png,3,2,4,,0
1283039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283039.png,3,2,2,,0
1283051.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283051.png,2,2,2,,0
1283043.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1283043.png,3,2,2,,0
1290003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290003.png,3,2,2,,0
1290006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290006.png,2,2,2,,0
1290007.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290007.png,3,2,2,,0
1290013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290013.png,3,2,2,,0
1290017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290017.png,3,2,4,,0
1290019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1290019.png,3,2,2,,0
1292015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1292015.png,3,2,2,,0
1292011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1292011.png,2,2,2,,0
1292017.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1292017.png,3,2,2,,0
1294005.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1294005.png,3,2,2,,0
1294013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1294013.png,3,2,2,,0
1296001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296001.png,3,2,2,,0
1296002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296002.png,2,2,2,,0
1296008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296008.png,2,2,2,,0
1296009.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296009.png,2,2,2,,0
1296013.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296013.png,3,2,2,,0
1296015.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296015.png,3,2,2,,0
1296026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296026.png,3,2,2,,0
1296028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296028.png,3,2,4,,0
1296033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296033.png,3,2,2,,0
1296032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296032.png,3,2,2,,0
1296036.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1296036.png,3,2,2,,0
1297001.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297001.png,3,2,2,,0
1297003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297003.png,3,2,2,,0
1297004.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297004.png,3,2,2,,0
1297011.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297011.png,3,2,2,,0
1297016.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297016.png,3,2,2,,0
1297030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297030.png,3,2,2,,0
1297032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297032.png,3,2,2,,0
1297035.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1297035.png,3,2,2,,0
1298008.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298008.png,3,2,2,,0
1298014.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298014.png,3,2,2,,0
1298032.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298032.png,3,2,2,,0
1298039.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298039.png,3,2,2,,0
1298041.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298041.png,3,2,2,,0
1298051.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298051.png,3,2,2,,0
1298058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298058.png,3,2,2,,0
1298059.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1298059.png,3,2,2,,0
1301003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1301003.png,2,2,2,,0
1301006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/1301006.png,3,2,2,,0
